defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,target_y
0.55,31.62,15.79,18.42,0.18,20.43,0.54,26.44,4.34,28.7,3.23,35.33,9.35,36.82,0.17,17.85,14.71,32.13,0.91,14.72,2.68,21.7,15.79,14.71,9.0,2.0,5.0,7.0,4.7682,5.5676,4.4967,0.91,3.0
15.39,28.45,1.75,26.64,7.41,27.78,9.27,37.25,8.56,13.12,1.53,29.42,6.77,21.88,1.62,24.96,12.69,20.98,1.17,18.24,6.28,33.14,15.39,12.69,9.0,2.0,1.0,4.0,6.5855,4.5689,8.0367,6.28,2.0
0.68,20.78,0.58,24.56,7.21,9.27,6.78,37.89,0.48,17.63,11.33,30.65,12.3,18.08,3.4,30.31,9.26,41.3,4.55,19.61,0.6,29.74,12.3,11.33,8.0,3.0,4.0,6.0,5.1973,4.2628,5.7967,3.4,4.0
0.74,35.69,0.73,24.17,3.47,22.54,1.21,9.89,17.93,32.43,1.57,43.19,11.04,21.6,1.58,18.99,1.36,25.35,1.32,29.9,0.99,33.12,11.04,3.47,8.0,3.0,6.0,6.0,3.8127,5.2879,6.9033,1.21,7.0
4.1,3.36,28.04,35.1,4.02,45.23,0.67,30.0,33.79,11.8,14.6,44.7,0.59,17.37,1.28,23.8,26.95,47.07,13.82,4.01,27.76,3.06,33.79,28.04,3.0,8.0,3.0,3.0,14.1473,12.2952,18.7267,13.82,8.0
1.18,18.39,1.16,24.44,1.02,21.48,4.85,29.23,1.36,26.85,6.27,12.94,4.55,16.07,1.31,29.3,14.15,27.72,1.54,37.2,4.7,23.19,14.15,4.55,9.0,2.0,5.0,8.0,3.8264,3.7479,3.905,1.54,2.0
8.22,39.64,10.06,19.66,3.09,33.12,1.07,15.18,0.66,21.55,13.28,32.16,0.85,28.93,0.9,31.36,4.5,23.62,4.7,27.7,0.71,25.52,13.28,10.06,9.0,2.0,5.0,7.0,4.3673,4.1651,4.1267,1.07,4.0
0.41,37.85,5.98,14.89,1.69,19.55,12.24,18.63,2.91,30.66,0.82,32.47,0.45,27.4,13.13,36.75,0.11,23.41,6.54,39.79,4.23,32.95,13.13,12.24,8.0,3.0,4.0,6.0,4.41,4.4425,3.835,1.69,3.0
3.12,27.41,0.26,28.61,2.16,36.85,8.83,15.72,0.57,34.43,3.24,31.29,0.45,24.78,7.51,41.31,0.76,32.36,14.5,27.16,3.37,24.05,14.5,2.16,9.0,2.0,4.0,8.0,4.07,4.2622,6.57,3.37,2.0
0.64,32.93,13.38,18.65,7.07,9.8,0.54,27.36,4.61,26.02,5.35,34.53,7.24,39.89,12.5,34.71,4.87,19.29,0.63,24.93,0.62,35.36,13.38,12.5,8.0,3.0,4.0,5.0,5.2227,4.3974,6.3933,4.87,4.0
0.65,22.23,9.03,19.3,9.79,7.65,6.74,34.2,1.2,27.88,4.04,22.28,1.02,24.56,1.71,31.29,4.13,29.61,5.65,14.8,11.02,30.65,11.02,9.03,9.0,2.0,3.0,6.0,4.9982,3.5749,7.3933,5.65,4.0
18.57,27.61,1.47,31.79,7.87,15.1,10.32,41.16,0.67,35.33,4.77,35.08,0.72,26.66,1.52,28.47,1.47,21.64,13.35,20.12,0.74,24.2,18.57,13.35,9.0,2.0,5.0,7.0,5.5882,5.869,6.5533,1.47,2.0
5.73,23.52,0.51,32.59,7.74,10.07,8.45,39.55,0.67,35.62,0.97,25.93,6.42,15.09,0.92,29.37,15.14,22.5,10.55,33.15,4.43,31.0,15.14,10.55,8.0,3.0,4.0,5.0,5.5936,4.5109,8.095,7.74,3.0
0.47,36.08,10.7,33.24,7.73,20.43,8.84,40.43,9.19,23.88,2.53,23.66,4.31,28.53,0.46,31.0,4.05,32.68,0.41,27.98,0.65,24.27,10.7,9.19,10.0,1.0,4.0,7.0,4.4855,3.7892,6.3667,2.53,2.0
8.98,17.88,0.48,26.2,5.43,34.27,1.23,38.62,0.36,22.89,4.41,24.44,0.24,28.78,8.61,13.96,0.57,17.56,13.91,33.42,0.58,20.62,13.91,8.98,9.0,2.0,6.0,6.0,4.0727,4.4449,5.09,1.23,0.0
0.15,29.36,0.04,18.81,1.02,16.01,12.87,28.49,0.93,27.26,0.03,21.9,0.94,35.73,3.87,23.31,3.54,33.89,0.26,24.99,0.68,42.08,12.87,1.02,9.0,2.0,8.0,8.0,2.2118,3.6015,2.11,0.68,0.0
3.03,25.68,6.0,17.72,7.32,36.03,13.18,27.45,3.72,22.73,0.26,28.83,0.7,15.64,9.3,41.78,0.18,17.53,0.25,21.63,0.18,24.79,13.18,7.32,9.0,2.0,5.0,7.0,4.0109,4.2268,7.65,6.0,2.0
4.07,27.48,5.71,16.0,0.01,32.53,3.78,30.97,4.29,23.62,0.16,25.41,12.63,27.73,0.15,35.6,0.07,28.83,4.5,40.53,4.42,35.44,12.63,4.42,9.0,2.0,4.0,8.0,3.6173,3.5328,4.8333,4.29,2.0
0.15,32.48,0.47,25.63,10.84,31.22,3.73,28.01,3.72,24.34,0.37,29.06,0.84,37.32,0.41,21.3,1.06,18.15,2.41,33.1,3.93,20.33,10.84,3.93,10.0,1.0,6.0,9.0,2.5391,2.9844,1.4367,0.84,0.0
0.84,22.57,5.52,27.33,12.03,36.42,1.88,17.82,13.97,21.32,0.64,24.0,0.87,43.32,4.03,24.19,0.87,31.51,0.8,27.53,4.21,33.6,12.03,-1.0,10.0,1.0,5.0,7.0,4.1509,4.4883,5.5733,0.87,1.0
0.76,19.57,0.88,15.02,0.63,28.6,0.75,42.59,1.88,18.51,0.86,30.49,0.93,21.29,2.69,9.03,0.62,26.98,3.29,16.15,0.82,24.03,3.29,1.88,9.0,2.0,8.0,9.0,1.2827,0.8774,0.69,0.63,6.0
4.92,35.81,0.98,28.98,3.93,26.87,1.02,17.36,1.21,39.27,1.3,25.47,1.3,32.28,1.63,10.1,18.13,27.91,1.31,35.3,4.38,31.03,18.13,4.92,9.0,2.0,6.0,8.0,3.6464,4.791,1.2867,1.02,0.0
0.14,19.97,13.93,27.36,3.16,17.76,0.01,21.73,0.28,24.25,2.37,26.44,6.01,30.24,0.7,28.52,2.99,22.8,0.62,42.48,0.97,18.81,13.93,6.01,10.0,1.0,6.0,8.0,2.8345,3.9108,1.89,0.62,0.0
15.93,22.45,5.88,19.08,5.91,10.69,0.72,36.64,1.13,28.8,0.96,24.1,4.46,27.33,0.76,32.3,4.3,31.22,8.45,40.55,7.19,35.33,15.93,7.19,8.0,3.0,4.0,6.0,5.0627,4.3285,6.7467,5.88,2.0
4.37,26.23,15.45,27.28,3.88,21.71,0.55,31.48,1.0,28.41,9.99,35.76,7.46,19.31,3.98,31.76,2.76,36.55,0.59,34.17,0.71,24.92,15.45,9.99,10.0,1.0,4.0,8.0,4.6127,4.4708,5.11,2.76,2.0
12.75,34.35,5.39,18.71,7.27,11.87,0.08,30.8,0.25,24.41,2.53,28.07,0.13,33.77,3.11,22.37,8.95,39.68,0.17,36.05,14.62,21.34,14.62,12.75,9.0,2.0,4.0,6.0,5.0227,5.0181,6.18,3.11,0.0
12.3,18.31,5.34,18.49,0.23,32.25,0.11,28.48,0.4,36.11,4.77,28.11,5.3,8.8,0.02,24.33,5.33,31.87,2.54,38.83,8.01,34.31,12.3,8.01,8.0,3.0,4.0,6.0,4.0318,3.7061,3.92,2.54,1.0
4.36,22.09,15.38,23.18,4.91,24.9,0.51,26.47,4.13,17.98,0.2,18.35,4.83,31.13,0.42,29.34,6.86,13.3,0.58,22.68,4.04,35.72,15.38,4.83,9.0,2.0,4.0,8.0,4.2018,4.1564,5.45,4.04,2.0
0.38,30.9,0.05,34.29,4.13,38.88,11.31,22.04,2.87,33.02,0.62,28.59,19.3,29.81,1.94,23.85,0.87,25.89,1.17,14.95,0.37,21.33,19.3,11.31,9.0,2.0,6.0,7.0,3.91,5.7532,2.7233,1.17,7.0
4.26,24.31,11.03,20.11,1.02,32.49,1.64,28.85,0.8,16.02,7.57,26.74,0.32,30.08,0.46,26.29,0.34,23.87,0.39,21.12,0.78,18.24,11.03,7.57,11.0,0.0,7.0,9.0,2.6009,3.4147,1.1533,0.8,0.0
4.77,18.61,6.19,23.75,6.26,34.58,5.53,21.72,0.89,25.2,1.03,20.61,3.09,27.89,2.99,25.84,0.87,27.66,1.19,31.01,1.06,23.45,6.19,5.53,11.0,0.0,5.0,8.0,3.0791,2.136,5.515,4.77,6.0
1.2,26.02,14.93,30.05,0.47,20.94,11.0,18.69,0.78,18.29,2.98,20.86,3.7,13.38,3.17,29.85,0.81,29.75,5.27,31.74,8.52,35.86,14.93,11.0,9.0,2.0,4.0,6.0,4.8027,4.5336,5.83,3.7,2.0
1.55,11.4,7.06,19.48,0.83,28.59,0.84,22.59,1.37,31.85,4.62,28.55,4.78,23.41,6.03,36.88,0.7,25.89,0.76,18.38,10.9,31.93,10.9,7.06,9.0,2.0,5.0,7.0,3.5855,3.2269,2.9833,1.37,2.0
0.08,29.46,9.02,31.67,4.82,26.45,8.44,41.41,0.69,21.57,5.56,15.1,0.57,25.09,0.58,7.67,5.15,20.88,2.49,45.85,0.58,16.83,9.02,5.56,8.0,3.0,5.0,5.0,3.4527,3.1595,3.8367,0.58,2.0
0.76,18.84,15.13,32.08,5.39,18.82,0.61,25.33,1.2,21.01,16.96,17.17,0.85,29.07,7.28,41.39,6.94,13.24,4.65,27.54,3.32,34.51,16.96,15.13,8.0,3.0,4.0,5.0,5.7355,5.3993,5.8467,3.32,4.0
0.45,29.08,5.33,33.77,15.29,20.3,0.6,35.45,4.91,29.26,0.6,32.22,7.5,40.7,4.21,22.2,15.46,36.7,0.5,25.16,4.49,13.92,15.46,15.29,9.0,2.0,4.0,6.0,5.3945,5.2267,5.4,4.21,1.0
0.42,31.27,11.53,21.65,0.5,26.89,2.05,31.28,2.79,22.32,6.32,15.61,0.35,36.22,1.2,39.03,13.34,35.25,1.12,23.89,0.96,19.33,13.34,11.53,9.0,2.0,6.0,7.0,3.6891,4.4445,3.4367,1.2,3.0
1.61,26.4,1.48,18.88,1.12,28.64,3.67,29.59,14.35,29.24,7.07,26.78,4.42,21.39,1.69,22.15,11.55,13.02,2.25,41.83,4.56,12.94,14.35,11.55,8.0,3.0,2.0,6.0,4.8882,4.202,4.6267,2.25,7.0
0.77,24.55,5.88,21.95,0.17,32.39,7.54,41.66,5.39,16.47,17.55,26.67,4.92,42.45,8.8,10.56,0.72,28.15,0.81,21.75,6.42,31.03,17.55,4.92,7.0,4.0,4.0,4.0,5.3609,4.8337,8.17,7.54,2.0
0.41,20.91,0.53,18.62,3.32,35.73,15.81,26.19,0.5,28.62,1.04,37.26,0.38,26.75,3.71,17.47,0.8,25.06,0.66,22.62,0.7,14.16,15.81,3.71,9.0,2.0,8.0,8.0,2.5327,4.345,1.6867,0.7,0.0
0.67,24.99,0.01,34.59,11.48,35.77,0.92,22.96,14.98,22.26,2.74,19.81,0.81,37.05,0.59,29.95,0.95,31.63,0.84,11.61,0.39,37.77,14.98,11.48,10.0,1.0,8.0,8.0,3.1255,4.8646,1.3233,0.39,7.0
0.08,28.55,0.75,23.8,5.13,37.13,0.38,30.5,1.7,19.18,0.17,19.53,11.99,19.34,0.03,21.17,0.03,26.44,5.08,14.21,11.14,31.79,11.99,11.14,10.0,1.0,6.0,7.0,3.3164,4.292,3.97,1.7,1.0
0.7,22.64,0.6,18.52,5.5,44.7,0.79,26.64,2.68,8.45,15.62,21.92,4.52,35.31,4.49,28.57,4.83,18.81,0.29,29.56,1.27,15.83,15.62,4.52,8.0,3.0,5.0,7.0,3.7536,4.1944,4.09,2.68,2.0
6.12,14.82,4.36,29.78,0.73,35.44,3.2,23.05,0.91,32.07,4.07,19.48,0.67,27.36,1.14,29.66,0.66,24.95,14.66,22.95,7.88,35.82,14.66,4.07,9.0,2.0,5.0,7.0,4.0364,4.0967,7.0,6.12,2.0
3.47,27.37,6.16,9.65,0.62,28.64,1.11,36.09,15.29,29.57,0.57,31.69,2.83,19.31,0.56,23.97,0.39,34.6,6.63,22.83,3.8,31.77,15.29,6.63,9.0,2.0,5.0,7.0,3.7664,4.227,3.3667,1.11,2.0
0.61,24.84,4.46,21.76,0.29,21.63,0.37,34.05,14.55,17.51,8.37,44.48,3.45,30.55,0.34,17.98,0.42,29.77,5.62,12.75,14.36,32.66,14.55,14.36,8.0,3.0,5.0,6.0,4.8036,5.2085,4.7867,0.37,2.0
0.43,34.46,0.41,32.4,5.76,39.18,12.09,25.79,1.19,28.64,4.14,33.32,5.45,22.82,2.67,27.44,0.77,25.14,1.82,9.41,2.36,44.9,12.09,5.76,9.0,2.0,4.0,6.0,3.3718,3.296,3.21,1.82,4.0
1.91,9.73,1.61,29.73,1.25,23.77,0.45,35.49,0.39,27.1,6.21,16.31,0.39,32.11,7.79,40.14,0.74,29.57,9.73,35.46,10.09,22.05,10.09,9.73,8.0,3.0,5.0,6.0,3.6873,3.7542,5.3033,1.91,4.0
0.64,35.47,0.79,23.6,1.77,17.63,0.95,27.72,1.66,44.89,15.38,34.71,1.16,30.98,10.47,21.68,2.44,33.22,4.53,23.87,6.82,9.6,15.38,10.47,8.0,3.0,4.0,6.0,4.2373,4.5808,3.4167,1.66,0.0
14.92,31.32,10.07,21.83,0.63,36.86,8.71,14.25,5.14,38.51,0.41,26.58,0.59,29.66,4.96,31.05,1.31,21.66,1.81,17.4,0.66,33.16,14.92,10.07,9.0,2.0,5.0,6.0,4.4736,4.6426,6.925,5.14,2.0
4.34,27.93,8.81,31.16,0.2,26.41,3.42,21.31,5.71,36.72,0.09,28.62,8.02,19.35,0.56,18.77,0.41,23.46,1.13,33.06,4.27,11.76,8.81,8.02,9.0,2.0,5.0,7.0,3.36,3.0291,4.99,4.27,4.0
4.36,25.72,0.48,26.4,7.32,12.36,1.65,34.07,1.17,20.93,0.72,23.35,1.08,16.44,12.31,20.0,10.52,34.53,4.29,20.41,6.89,41.23,12.31,10.52,7.0,4.0,4.0,6.0,4.6173,3.9562,7.105,6.89,2.0
4.9,26.43,8.14,19.87,0.78,26.94,0.39,17.91,7.95,29.6,6.29,35.03,0.6,30.02,1.21,20.8,4.99,21.05,2.14,32.38,1.29,15.26,8.14,7.95,10.0,1.0,5.0,8.0,3.5164,2.8723,3.24,1.29,5.0
3.78,23.02,1.11,20.18,8.15,9.49,0.86,17.49,4.93,36.67,13.55,33.64,0.93,25.12,11.42,15.56,0.81,29.81,2.73,16.2,9.26,44.01,13.55,11.42,8.0,3.0,4.0,6.0,5.23,4.4194,7.4467,4.93,4.0
0.79,18.43,7.17,32.56,6.09,25.85,0.9,24.8,4.69,20.87,5.09,11.58,0.72,21.58,16.66,19.31,0.54,28.64,2.66,29.24,5.67,39.0,16.66,7.17,9.0,2.0,4.0,6.0,4.6345,4.4636,5.38,5.09,2.0
0.62,24.56,0.31,28.99,3.2,24.71,6.28,15.27,1.23,43.15,0.48,26.78,0.31,21.73,0.98,18.9,18.11,26.45,4.36,18.22,0.36,31.14,18.11,4.36,9.0,2.0,7.0,8.0,3.2945,5.0513,3.755,1.23,0.0
0.08,34.98,0.48,32.09,13.48,22.52,4.48,25.0,3.23,35.51,0.44,27.02,0.61,24.21,5.52,11.86,7.2,17.18,4.21,39.17,1.38,42.16,13.48,4.21,8.0,3.0,5.0,7.0,3.7373,3.8295,4.7,1.38,2.0
0.98,34.48,4.64,10.89,3.54,26.96,2.64,35.33,0.69,28.6,15.19,24.54,6.12,15.9,0.54,24.35,0.63,31.64,4.07,30.78,6.61,38.69,15.19,6.12,9.0,2.0,4.0,7.0,4.15,4.0694,5.625,4.64,2.0
9.07,34.43,6.16,46.29,0.08,26.75,0.09,20.83,0.21,29.95,3.38,29.88,8.94,19.66,0.24,17.96,1.59,21.8,2.15,16.52,0.75,37.67,9.07,8.94,8.0,3.0,5.0,7.0,2.9691,3.336,3.02,0.75,4.0
0.1,29.14,0.6,22.95,11.42,30.22,0.56,19.41,3.97,26.37,4.05,21.43,0.2,24.79,8.48,41.91,7.01,11.83,3.66,33.98,2.16,16.44,11.42,2.16,8.0,3.0,4.0,7.0,3.8373,3.5732,6.3833,3.66,2.0
4.33,40.0,0.31,23.76,14.87,19.61,3.92,27.73,7.75,33.92,0.41,28.51,4.37,31.58,5.82,15.84,0.35,32.1,0.46,34.24,3.24,21.85,14.87,7.75,8.0,3.0,4.0,7.0,4.1664,4.1387,4.4633,3.24,1.0
4.2,25.88,15.02,30.94,0.45,20.7,0.06,30.0,10.08,15.4,0.4,18.53,3.94,43.89,0.35,24.97,4.22,20.52,3.44,35.35,0.99,9.48,15.02,10.08,8.0,3.0,5.0,6.0,3.9227,4.4946,2.79,0.99,0.0
2.61,24.48,0.35,21.42,0.43,9.21,0.03,17.61,0.25,27.29,0.38,24.37,0.08,30.18,2.99,28.35,4.39,21.2,1.8,19.43,2.7,35.57,4.39,2.99,9.0,2.0,6.0,9.0,1.4555,1.4389,1.565,0.43,5.0
0.29,18.31,16.74,23.31,0.82,27.44,0.58,25.26,4.93,23.3,0.96,36.34,0.5,29.97,7.35,36.13,2.19,14.54,5.82,14.4,0.74,21.56,16.74,7.35,9.0,2.0,6.0,7.0,3.72,4.7464,2.99,0.96,0.0
11.12,30.79,1.46,29.4,1.41,23.43,4.88,20.23,1.29,26.96,5.27,29.53,1.43,36.89,3.2,35.42,1.51,32.79,1.09,16.69,1.1,8.96,11.12,3.2,9.0,2.0,6.0,7.0,3.0691,2.9291,2.3567,1.09,0.0
0.95,34.98,0.54,31.77,3.9,21.19,12.09,35.87,4.8,28.52,0.55,24.39,0.77,29.0,13.29,23.88,6.69,17.84,4.81,32.05,2.62,38.6,13.29,12.09,10.0,1.0,4.0,8.0,4.6373,4.2783,4.4033,2.62,4.0
5.78,39.27,8.1,28.48,7.56,20.73,0.44,32.22,0.43,21.38,0.88,29.47,10.86,34.3,8.35,14.77,0.9,25.33,15.44,19.16,16.89,35.38,16.89,15.44,9.0,2.0,4.0,4.0,6.8755,5.6365,8.33,5.78,3.0
5.73,26.18,0.19,31.93,8.97,10.96,1.82,21.91,0.13,35.55,0.77,26.6,14.37,34.58,14.49,19.5,0.55,29.27,4.39,30.92,0.68,44.37,14.49,14.37,9.0,2.0,5.0,6.0,4.7355,5.2836,3.8233,0.68,3.0
3.48,31.36,0.67,32.38,4.37,37.65,0.59,28.49,7.36,44.82,0.75,24.63,3.43,26.33,2.13,20.83,2.39,17.11,13.26,27.0,0.18,34.99,13.26,4.37,9.0,2.0,4.0,8.0,3.51,3.6815,3.96,2.13,2.0
6.91,19.26,0.88,27.11,3.6,21.48,1.26,29.57,0.81,21.47,8.33,29.03,4.63,26.54,4.03,33.62,1.26,19.17,1.01,24.07,3.25,15.75,8.33,6.91,10.0,1.0,5.0,8.0,3.27,2.4558,3.64,3.25,4.0
0.82,29.42,1.27,32.53,1.86,10.38,16.81,31.48,3.96,37.07,1.07,35.71,0.96,26.78,0.94,45.18,3.59,18.58,0.87,24.82,4.24,29.78,16.81,3.59,8.0,3.0,6.0,7.0,3.3082,4.4537,1.4,0.94,0.0
4.74,44.92,0.17,32.62,0.55,26.57,0.03,28.94,0.4,36.71,0.13,39.0,4.33,23.81,1.22,8.21,4.81,17.39,0.44,24.59,19.14,27.28,19.14,4.81,8.0,3.0,7.0,7.0,3.2691,5.3541,0.675,0.13,0.0
0.48,17.57,0.65,19.81,2.33,22.07,9.97,30.65,2.52,43.76,0.91,35.4,2.32,26.11,0.69,26.91,0.45,29.25,9.77,18.7,0.73,13.78,9.97,9.77,8.0,3.0,6.0,6.0,2.8018,3.416,1.3867,0.73,10.0
8.06,44.18,6.95,10.45,4.4,32.12,3.36,18.26,15.15,23.62,9.48,36.01,4.17,27.4,0.7,32.51,1.02,28.49,0.77,23.12,0.73,35.7,15.15,9.48,8.0,3.0,4.0,6.0,4.9809,4.374,6.1233,3.36,2.0
4.49,9.44,5.73,38.08,2.82,27.51,2.35,32.01,0.32,23.69,0.1,34.87,0.41,30.45,4.94,15.4,4.49,45.44,0.46,27.43,9.19,19.27,9.19,5.73,7.0,4.0,4.0,6.0,3.2091,2.7419,4.64,4.49,0.0
0.08,34.54,17.23,28.25,0.03,31.16,0.05,25.68,0.81,28.71,0.09,18.22,1.18,35.57,0.37,41.94,2.74,22.75,0.17,11.78,0.21,23.43,17.23,1.18,8.0,3.0,9.0,7.0,2.0873,4.8499,0.8425,0.09,0.0
4.55,24.74,4.44,17.95,1.26,9.34,20.13,27.85,0.64,29.01,0.93,22.32,4.6,27.93,0.98,18.77,1.03,25.02,4.75,22.1,2.04,42.76,20.13,4.44,9.0,2.0,5.0,8.0,4.1227,5.3209,1.65,1.26,2.0
0.68,18.59,0.43,21.93,5.94,30.34,0.95,26.16,1.21,29.71,2.28,19.62,4.22,34.82,1.39,23.77,0.95,28.36,2.12,42.63,1.71,14.74,5.94,1.21,9.0,2.0,6.0,8.0,1.9891,1.5965,2.6833,1.71,6.0
1.03,20.97,5.65,21.07,0.61,25.16,6.5,9.84,7.41,36.98,15.77,19.18,7.08,44.6,5.91,25.46,0.71,17.5,7.61,31.87,0.6,29.11,15.77,7.61,8.0,3.0,4.0,4.0,5.3527,4.3471,6.9967,6.5,1.0
4.19,21.89,0.2,21.37,5.25,19.68,5.53,15.26,0.45,17.91,15.73,30.41,0.74,26.37,9.82,20.17,0.34,29.82,4.26,45.18,6.46,35.42,15.73,9.82,9.0,2.0,4.0,5.0,4.8155,4.5254,5.7467,5.25,1.0
4.46,28.24,5.53,44.36,0.89,37.46,2.93,20.46,0.45,35.13,0.75,24.67,12.39,21.46,6.96,14.41,13.0,35.25,0.27,32.62,0.45,28.84,13.0,12.39,9.0,2.0,5.0,7.0,4.3709,4.4893,5.14,2.93,4.0
0.67,36.11,1.38,44.43,4.07,27.22,5.07,33.74,0.81,28.85,0.82,32.68,1.7,10.0,14.2,33.99,0.71,23.82,14.22,21.58,1.51,19.02,14.22,14.2,8.0,3.0,5.0,5.0,4.1055,4.955,1.53,1.38,0.0
1.41,14.49,14.11,28.39,1.17,20.75,0.9,38.63,0.65,35.54,5.6,20.87,0.93,27.16,0.96,24.3,1.42,29.73,4.35,37.19,0.55,32.7,14.11,5.6,10.0,1.0,8.0,8.0,2.9136,3.8693,1.16,0.9,0.0
0.38,20.47,0.04,18.35,0.27,29.05,4.95,19.78,13.01,32.69,1.07,33.97,1.17,23.98,0.29,26.28,12.13,19.97,6.53,40.42,5.67,14.94,13.01,12.13,9.0,2.0,6.0,6.0,4.1373,4.5748,4.4233,1.07,3.0
5.24,27.15,12.95,31.6,1.09,20.74,10.33,17.62,1.13,16.86,6.89,37.52,1.39,26.31,4.94,20.28,2.55,35.05,4.69,8.22,0.73,29.25,12.95,10.33,8.0,3.0,4.0,5.0,4.7209,3.8378,4.71,2.55,4.0
0.38,18.83,3.83,29.13,3.95,12.22,0.51,26.84,4.79,19.91,0.59,33.79,11.7,18.23,0.5,28.91,0.41,22.92,4.41,37.21,11.2,32.15,11.7,11.2,9.0,2.0,5.0,7.0,3.8427,3.9741,2.9833,0.59,1.0
0.19,23.78,4.08,26.08,0.15,24.97,9.34,12.35,4.82,39.84,4.69,13.4,0.52,34.93,0.21,32.3,17.77,26.61,0.22,20.28,0.37,28.42,17.77,4.69,8.0,3.0,6.0,7.0,3.8509,5.2425,7.08,4.82,2.0
1.41,21.74,1.32,25.96,1.02,10.1,10.1,19.63,5.62,27.75,3.96,36.41,1.24,29.17,5.98,43.11,13.73,28.71,0.78,17.87,4.67,22.49,13.73,10.1,8.0,3.0,5.0,5.0,4.53,4.0062,3.6533,1.02,2.0
0.96,27.4,1.66,41.82,16.74,24.29,0.88,30.71,5.14,30.79,1.78,18.33,1.18,35.85,7.69,14.21,12.85,36.31,0.96,23.62,4.24,26.7,16.74,12.85,8.0,3.0,4.0,5.0,4.9164,5.1605,3.71,1.66,2.0
17.16,23.42,3.3,24.49,0.71,36.57,11.89,42.98,1.12,16.51,0.63,23.25,3.61,31.83,1.07,33.12,16.27,32.35,0.75,29.45,2.51,36.75,17.16,3.3,9.0,2.0,5.0,7.0,5.3655,6.1642,9.76,1.12,0.0
3.32,32.02,0.78,29.96,13.98,31.74,0.77,32.52,0.65,35.1,1.01,23.32,1.81,15.64,0.45,27.3,3.02,24.66,4.94,17.67,1.22,39.38,13.98,4.94,9.0,2.0,6.0,8.0,2.9045,3.7513,1.515,1.22,2.0
3.13,21.81,12.03,31.25,0.08,18.12,0.66,22.91,6.34,11.94,1.07,26.81,0.85,42.95,7.71,18.6,0.33,30.03,0.95,34.27,0.26,20.62,12.03,7.71,8.0,3.0,7.0,6.0,3.0373,3.7667,3.595,0.85,3.0
0.52,34.77,2.49,37.5,5.0,33.35,6.41,43.72,0.8,28.46,0.5,31.98,8.2,13.49,0.32,24.38,4.51,20.06,19.32,28.97,5.82,26.74,19.32,2.49,9.0,2.0,4.0,7.0,4.8991,5.2592,6.3733,4.51,1.0
0.94,32.68,8.0,15.88,7.77,40.45,0.7,34.87,3.17,22.31,5.69,37.79,15.27,27.09,4.99,30.57,0.48,26.87,0.93,29.82,0.62,23.64,15.27,5.69,9.0,2.0,5.0,7.0,4.4145,4.4041,6.3133,3.17,0.0
0.53,26.11,3.93,28.24,9.36,35.84,6.52,17.36,0.84,37.87,6.87,23.66,0.72,32.0,0.6,23.66,0.63,34.52,0.67,28.97,4.1,32.41,9.36,6.87,10.0,1.0,6.0,8.0,3.1609,3.0507,3.68,0.84,0.0
4.42,30.01,0.91,32.54,6.45,37.55,0.98,26.78,5.67,16.77,0.93,29.47,0.34,35.94,14.67,21.63,11.62,29.19,4.14,25.09,9.02,9.73,14.67,11.62,9.0,2.0,4.0,6.0,5.3773,4.54,7.735,6.45,3.0
0.8,24.3,4.95,23.85,3.82,35.21,5.82,15.06,14.39,35.08,1.37,8.81,17.19,22.85,0.79,34.49,1.21,26.99,0.68,35.98,1.64,39.41,17.19,3.82,9.0,2.0,5.0,7.0,4.7873,5.4871,5.805,1.37,2.0
0.62,34.59,0.54,32.27,9.74,26.13,11.24,35.12,4.65,45.76,3.81,27.39,4.9,39.1,0.68,27.37,4.93,35.06,1.0,23.34,5.95,34.09,11.24,9.74,10.0,1.0,4.0,7.0,4.3691,3.4801,5.1667,4.65,10.0
0.95,27.88,5.41,33.95,0.59,23.89,0.71,31.67,6.82,13.59,5.97,20.25,14.05,21.49,7.18,43.74,5.39,28.62,0.62,34.68,17.13,32.66,17.13,14.05,9.0,2.0,4.0,4.0,5.8927,5.2487,6.6567,5.97,2.0
7.63,34.72,0.64,28.97,4.38,29.78,0.77,32.16,3.12,20.77,9.44,40.29,0.85,24.67,11.57,23.05,1.06,35.83,8.66,17.54,3.41,25.93,11.57,7.63,9.0,2.0,4.0,7.0,4.6845,3.7922,7.0733,3.12,2.0
0.36,25.7,2.87,27.73,5.87,17.25,4.93,28.24,0.29,35.17,12.42,28.39,4.9,40.02,0.39,23.68,3.36,30.93,0.05,32.34,0.06,29.17,12.42,0.39,9.0,2.0,5.0,8.0,3.2273,3.5975,5.2333,4.9,2.0
4.73,24.75,4.59,21.15,7.47,14.84,1.07,30.63,7.68,40.66,4.55,33.56,0.95,27.58,0.82,35.9,0.66,25.27,17.58,26.45,5.15,29.01,17.58,4.59,9.0,2.0,4.0,7.0,5.0227,4.6725,7.575,7.47,2.0
