defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,offensive_alignment,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,avg_defender_to_deepest_safety_depth,defender_lateral_spread,std_lb_depth,lb_lateral_spread,avg_lb_depth,std_db_depth,avg_db_depth,safety_lateral_spread,std_safety_depth,avg_safety_depth,safety_depth_diff,mof_open,man_zone,target_y
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.61,24.02,0.99,28.61,15.63,30.59,0.81,35.64,4.25,28.89,4.2,32.21,0.84,32.45,4.01,26.12,1.51,17.98,1.83,38.74,1.32,21.11,2.0,0.0,1.0,2.0,2.0,15.63,1.32,10.0,1.0,5.0,9.0,3.2727,4.1379,1.67,1.51,12.3573,20.76,1.5369,8.19,3.2675,6.0981,5.0725,9.48,7.155,8.475,14.31,0.0,0.0,0.0
5.79,41.69,4.1,38.4,0.58,26.23,0.4,24.23,2.13,19.77,0.95,28.45,6.06,24.52,6.78,32.03,3.31,10.73,0.6,34.44,12.62,22.87,3.0,-1.0,4.0,3.0,1.0,12.62,4.1,9.0,2.0,4.0,6.0,3.9382,3.554,3.7433,2.13,8.6818,30.96,0.36,7.51,6.42,3.7108,5.59,15.53,4.26,8.36,8.52,0.0,1.0,2.0
0.09,29.68,0.57,26.89,15.02,24.69,6.93,21.66,5.39,26.8,0.41,21.24,6.48,36.34,3.89,12.08,9.52,15.86,9.69,34.31,0.28,18.13,2.0,-2.0,4.0,4.0,2.0,15.02,9.69,8.0,3.0,4.0,4.0,5.2973,4.6342,6.63,3.89,9.7227,24.26,2.9297,8.02,4.1367,3.7261,8.92,9.62,2.665,12.355,5.33,0.0,1.0,1.0
0.57,32.79,6.73,10.3,7.12,37.63,0.32,27.87,4.35,32.17,1.44,22.17,0.52,31.05,4.6,18.22,15.46,26.32,0.84,37.07,2.87,28.88,1.0,-3.0,3.0,1.0,3.0,15.46,7.12,9.0,2.0,5.0,7.0,4.0745,4.3083,5.665,4.6,11.3855,27.33,1.3579,14.9,2.375,4.1439,8.4775,11.31,4.17,11.29,8.34,0.0,1.0,2.0
0.53,26.91,0.51,21.9,0.61,31.39,5.04,9.47,0.44,23.86,12.32,30.99,12.42,19.33,1.86,36.8,4.07,25.18,5.03,43.6,0.41,18.59,1.0,1.0,4.0,1.0,3.0,12.42,12.32,8.0,3.0,5.0,6.0,3.9309,4.3492,3.9767,1.86,8.4891,34.13,1.83,6.59,2.24,4.2723,7.334,11.66,0.05,12.37,0.0999999999999996,1.0,1.0,3.0
14.62,28.07,0.77,44.0,1.02,17.67,8.0,18.48,4.4,20.88,0.65,22.85,4.13,25.41,0.78,30.65,0.84,26.57,5.32,35.85,2.53,16.09,0.0,1.0,3.0,2.0,2.0,14.62,8.0,9.0,2.0,5.0,7.0,3.9145,4.0863,2.8733,0.77,10.7055,27.91,1.6873,12.98,2.5825,4.855,6.248,9.59,3.31,11.31,6.619999999999999,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,19.2,0.49,21.7,13.63,27.93,3.64,26.91,3.36,22.05,0.41,28.9,6.5,42.98,3.12,35.97,2.9,17.2,0.75,25.55,5.79,12.93,0.0,1.0,4.0,3.0,1.0,13.63,2.9,8.0,3.0,4.0,7.0,3.7082,3.7415,5.1367,3.12,9.9218,30.05,1.6023,9.7,1.9025,3.8901,6.388,10.73,5.365,8.265,10.73,0.0,1.0,2.0
4.0,22.86,0.18,24.82,3.5,17.05,0.51,21.49,7.31,38.47,3.56,26.53,3.04,31.92,1.91,13.22,14.15,26.88,0.39,19.54,0.28,29.1,0.0,-1.0,1.0,1.0,3.0,14.15,3.5,9.0,2.0,4.0,8.0,3.53,3.9419,4.0867,1.91,10.62,25.25,1.7299,9.56,2.0575,4.4694,5.982,9.83,5.325,8.825,10.65,0.0,1.0,2.0
0.14,25.15,0.23,29.69,0.75,17.24,0.3,21.05,6.3,13.97,0.09,23.01,3.87,37.57,9.97,30.72,0.67,35.17,0.11,17.78,0.06,26.68,1.0,-1.0,2.0,3.0,1.0,9.97,0.75,9.0,2.0,8.0,7.0,2.0445,3.152,5.085,3.87,7.9255,23.6,0.0536,11.91,0.1425,3.5246,4.312,17.93,4.3653,3.7967,9.22,0.0,1.0,2.0
4.12,24.41,3.89,30.89,6.84,14.62,0.72,29.36,1.33,10.48,17.45,25.45,0.87,33.07,0.85,21.48,0.98,25.57,4.69,27.39,5.55,34.39,2.0,-1.0,2.0,2.0,3.0,17.45,3.89,9.0,2.0,5.0,7.0,4.2991,4.6477,4.5733,1.33,13.1509,23.91,0.285,2.98,4.405,5.5345,7.012,5.44,6.78,10.67,13.56,0.0,0.0,0.0
1.75,43.29,2.09,16.2,5.27,23.27,3.01,19.06,1.53,20.52,1.44,18.23,1.96,28.12,4.72,23.18,1.55,22.46,1.25,24.64,1.42,26.66,0.0,-3.0,2.0,2.0,0.0,3.01,2.09,10.0,1.0,3.0,9.0,2.3627,1.3271,3.51,1.75,1.3691,27.09,1.38,4.94,3.34,1.373,3.03,2.86,0.46,2.55,0.92,0.0,2.0,5.0
0.71,18.14,6.18,28.24,12.58,33.44,0.91,22.58,12.12,21.72,6.13,15.98,1.12,20.71,0.44,29.39,1.79,33.14,3.26,21.18,6.06,43.36,4.0,-1.0,2.0,3.0,2.0,12.58,12.12,10.0,1.0,4.0,6.0,4.6636,4.2105,4.31,1.79,7.9164,27.38,0.0,0.0,6.18,4.085,6.99,11.72,0.23,12.35,0.4600000000000008,1.0,1.0,3.0
8.26,12.56,8.74,16.51,3.87,25.05,4.2,19.54,0.67,16.78,0.63,21.19,0.89,24.55,4.38,30.23,6.54,36.48,1.1,30.6,13.47,28.36,0.0,1.0,4.0,2.0,2.0,13.47,8.74,9.0,2.0,4.0,7.0,4.7955,3.9372,6.3933,4.38,8.6745,23.92,1.5866,13.82,2.46,3.0128,8.278,11.85,2.365,11.105,4.73,0.0,1.0,3.0
0.53,23.47,8.41,10.85,1.12,45.8,3.11,30.44,0.93,17.33,1.01,38.3,12.37,27.01,3.59,26.74,0.82,28.09,0.71,32.01,0.55,35.46,0.0,-3.0,2.0,1.0,3.0,12.37,1.01,8.0,3.0,7.0,7.0,3.0136,3.7087,3.4867,0.93,9.3564,34.95,1.3344,8.72,2.4167,4.7585,4.768,11.29,5.68,6.69,11.36,0.0,0.0,0.0
3.83,24.75,4.31,37.88,7.43,27.34,3.34,33.7,3.74,29.41,2.09,17.94,4.48,15.28,0.65,21.21,1.05,24.21,0.73,31.44,0.98,28.14,0.0,-1.0,2.0,3.0,1.0,7.43,2.09,9.0,2.0,4.0,8.0,2.9664,2.0058,4.0433,3.34,4.4636,22.6,1.4783,8.2,2.74,1.7681,4.33,9.4,2.67,4.76,5.34,0.0,2.0,5.0
3.63,31.07,0.52,24.5,19.74,25.27,0.31,29.01,4.13,23.73,0.36,34.86,1.98,35.51,7.18,35.9,1.1,10.33,0.37,32.11,6.24,15.7,1.0,-3.0,2.0,2.0,3.0,19.74,1.98,9.0,2.0,5.0,7.0,4.1418,5.4561,4.84,1.1,15.5982,25.57,1.597,7.34,2.76,6.6726,7.248,10.24,8.88,10.86,17.759999999999998,0.0,1.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.96,31.97,0.83,22.03,4.41,27.64,1.12,24.17,0.82,31.49,4.29,22.55,8.22,36.89,15.61,18.96,0.8,18.56,1.83,12.36,0.92,27.35,1.0,0.0,5.0,1.0,3.0,15.61,7.96,9.0,2.0,5.0,7.0,4.2555,4.4793,5.025,1.83,11.3545,24.53,1.6742,9.08,3.1667,4.883,8.405,13.01,3.825,11.785,7.649999999999999,0.0,1.0,2.0
7.44,28.69,0.06,23.82,0.31,21.4,3.46,25.58,8.6,18.12,0.1,17.87,3.89,20.24,4.7,33.25,0.3,29.49,5.12,15.07,0.06,26.17,0.0,1.0,3.0,3.0,0.0,8.6,7.44,11.0,0.0,5.0,8.0,3.0945,3.0089,4.91,4.7,5.5055,18.18,1.7456,11.62,1.9375,1.615,6.465,10.57,0.58,8.02,1.1599999999999993,0.0,0.0,0.0
8.66,35.42,0.48,28.43,4.63,29.2,0.75,32.06,0.91,22.95,9.08,19.02,0.68,36.39,11.21,24.59,0.43,24.67,2.98,38.57,4.24,26.74,0.0,-1.0,3.0,2.0,3.0,11.21,8.66,10.0,1.0,5.0,8.0,4.0045,3.7812,4.3233,0.91,7.2055,19.55,1.9469,11.72,2.495,3.9274,6.568,10.83,1.275,9.935,2.5500000000000007,0.0,1.0,4.0
2.11,35.85,0.16,35.27,7.19,17.5,5.54,24.64,0.37,21.73,14.62,24.96,9.76,11.12,0.3,28.72,11.42,35.1,0.37,24.72,8.35,43.68,3.0,0.0,1.0,3.0,2.0,14.62,11.42,8.0,3.0,4.0,5.0,5.4718,4.9269,7.71,5.54,9.1482,32.56,0.87,11.13,1.24,2.9526,9.48,10.14,1.6,13.02,3.1999999999999997,1.0,1.0,2.0
0.85,35.97,0.94,29.25,3.43,14.11,4.58,26.27,5.14,29.44,1.31,33.18,0.62,26.17,1.39,22.02,7.69,39.74,5.1,33.06,11.4,27.55,1.0,0.0,1.0,2.0,2.0,11.4,5.1,9.0,2.0,5.0,6.0,3.8591,3.2486,5.56,3.43,7.5409,25.63,1.8901,13.95,2.99,3.0064,6.905,5.51,3.15,8.25,6.300000000000001,0.0,1.0,1.0
14.8,20.82,7.09,18.49,7.88,40.75,0.3,35.67,5.72,29.37,0.68,32.1,0.33,22.63,0.41,26.2,4.27,34.44,11.62,34.8,6.86,14.46,3.0,-1.0,4.0,1.0,3.0,14.8,11.62,8.0,3.0,4.0,5.0,5.4509,4.6557,7.2767,6.86,9.3491,26.29,2.3955,13.04,2.655,3.0943,9.65,13.98,1.59,13.21,3.180000000000001,1.0,1.0,3.0
7.05,43.9,4.5,36.55,0.65,31.08,1.28,36.96,0.84,27.42,1.06,35.16,0.46,23.83,1.81,19.82,8.17,10.19,1.02,25.72,16.23,23.37,0.0,-1.0,1.0,3.0,2.0,16.23,4.5,8.0,3.0,6.0,7.0,3.9155,4.67,5.6767,1.81,12.3145,33.71,0.2323,11.24,0.9475,4.8627,7.552,13.18,5.865,10.365,11.73,0.0,1.0,2.0
7.27,41.17,12.82,33.48,4.36,25.66,1.03,18.5,0.83,30.33,0.92,26.0,0.81,21.44,4.4,14.77,1.24,23.88,10.87,16.75,6.76,8.84,1.0,3.0,3.0,2.0,1.0,12.82,10.87,9.0,2.0,5.0,7.0,4.6645,4.0997,6.1433,4.4,8.1555,32.33,1.665,7.16,2.695,3.02,8.424,16.73,0.975,11.845,1.950000000000001,1.0,1.0,1.0
1.3,21.61,8.3,34.02,0.63,26.52,0.95,24.79,16.26,18.44,1.12,9.36,0.63,29.69,1.47,17.05,1.92,33.1,1.14,44.88,0.59,17.93,1.0,-1.0,1.0,2.0,2.0,16.26,8.3,8.0,3.0,8.0,7.0,3.1191,4.6554,1.3933,1.12,13.1409,35.52,0.085,4.56,1.385,5.9046,5.748,15.58,3.98,12.28,7.960000000000001,0.0,1.0,2.0
0.3,25.83,3.19,22.61,0.05,19.46,6.48,16.14,0.22,35.32,3.09,25.84,0.02,29.65,1.45,17.73,7.87,43.02,0.21,22.99,15.49,26.14,0.0,-2.0,2.0,2.0,2.0,15.49,1.45,9.0,2.0,6.0,7.0,3.4882,4.5929,7.175,6.48,12.0018,26.88,1.4572,6.38,2.11,5.4303,6.302,17.59,6.9267,5.72,14.04,0.0,1.0,2.0
0.77,32.76,1.13,29.0,0.4,35.71,1.25,41.5,7.83,37.25,1.01,30.79,17.37,27.17,6.7,21.31,1.08,17.62,0.9,27.13,1.18,24.46,0.0,0.0,4.0,3.0,1.0,17.37,6.7,9.0,2.0,8.0,6.0,3.6018,4.9835,3.3867,1.08,13.7682,23.88,0.3122,11.25,0.93,5.9381,6.846,5.86,5.335,12.035,10.670000000000002,0.0,1.0,1.0
1.42,22.87,0.47,26.84,4.62,30.99,0.73,36.2,0.5,34.11,0.35,29.11,3.69,27.1,9.78,12.86,11.4,27.73,0.42,32.13,4.39,35.89,0.0,-1.0,2.0,1.0,3.0,11.4,4.62,10.0,1.0,6.0,9.0,3.4336,3.7352,7.085,4.39,7.9664,23.34,1.2645,13.33,1.9467,3.097,7.5475,3.26,3.39,8.01,6.78,0.0,1.0,2.0
0.64,21.34,2.77,16.25,5.88,43.48,0.35,24.12,11.67,33.3,9.24,19.1,3.86,35.79,3.39,27.18,0.38,16.91,0.43,29.5,4.68,22.53,1.0,0.0,4.0,1.0,3.0,11.67,9.24,9.0,2.0,4.0,7.0,3.9355,3.6005,4.17,2.77,7.7345,27.23,1.7791,6.97,2.8333,3.3267,6.684,14.2,1.215,10.455,2.43,0.0,1.0,4.0
0.44,23.72,14.06,37.33,14.28,19.96,0.17,32.12,2.61,29.24,3.27,25.72,3.65,18.67,0.7,30.28,1.15,43.7,0.1,34.44,5.95,14.44,1.0,1.0,2.0,3.0,2.0,14.28,14.06,8.0,3.0,5.0,6.0,4.2164,4.9938,3.5833,1.15,10.0636,29.26,1.2089,5.52,2.1067,5.4045,7.818,17.37,0.11,14.17,0.2199999999999988,1.0,1.0,4.0
0.14,22.78,7.28,44.37,5.82,9.84,0.27,34.76,3.99,25.4,2.63,37.44,15.74,31.26,13.3,18.2,4.41,31.26,0.33,27.01,0.25,30.98,3.0,1.0,4.0,2.0,3.0,15.74,13.3,8.0,3.0,4.0,7.0,4.9236,5.1114,5.2433,2.63,10.8164,34.53,1.8605,9.36,2.89,4.8488,8.954,13.06,1.22,14.52,2.4399999999999995,1.0,1.0,2.0
5.44,35.22,5.38,28.3,7.09,15.78,17.2,25.09,1.21,25.92,1.37,31.22,1.0,18.93,5.05,24.31,1.2,23.26,1.09,20.59,1.24,27.59,1.0,0.0,1.0,1.0,3.0,17.2,5.38,10.0,1.0,6.0,6.0,4.2973,4.6272,6.265,5.44,12.9027,19.44,2.025,5.38,3.025,4.9109,8.7775,3.21,5.91,11.29,11.82,0.0,1.0,2.0
1.98,18.08,1.44,24.73,6.28,27.62,1.51,23.12,4.18,21.45,1.95,21.09,2.06,30.86,6.21,35.17,1.62,25.93,3.26,27.65,5.45,17.13,2.0,-1.0,4.0,4.0,0.0,6.28,2.06,10.0,1.0,1.0,8.0,3.2673,1.842,5.83,5.45,3.0127,18.04,0.46,6.2,3.72,1.7283,5.0,3.24,2.11,4.17,4.220000000000001,0.0,1.0,1.0
0.8,34.26,4.27,28.83,6.29,17.37,3.24,43.38,17.23,29.34,1.52,8.95,5.5,32.25,1.58,22.38,0.87,27.11,0.28,31.34,4.77,24.23,1.0,1.0,2.0,3.0,3.0,6.29,5.5,8.0,3.0,3.0,6.0,4.2136,4.5642,7.33,1.52,4.0655,34.43,1.4009,6.45,3.54,5.5005,6.756,14.88,0.395,5.895,0.79,0.0,1.0,2.0
0.19,24.29,5.08,18.33,0.23,34.61,4.58,37.98,0.26,31.23,8.57,44.94,15.52,24.31,0.53,26.88,0.76,29.23,6.81,9.88,0.36,36.5,0.0,-1.0,1.0,3.0,1.0,15.52,4.58,8.0,3.0,6.0,7.0,3.8991,4.6845,6.82,5.08,11.6209,35.06,0.115,2.35,0.645,3.9611,8.112,13.67,5.47,10.05,10.94,0.0,1.0,2.0
13.61,35.42,1.78,46.33,8.26,14.54,0.45,24.59,0.9,26.65,0.83,18.38,1.98,20.18,4.52,25.17,0.73,29.16,4.9,34.44,13.16,20.09,1.0,1.0,1.0,3.0,3.0,13.61,13.16,8.0,3.0,4.0,6.0,4.6473,4.6986,4.98,1.78,8.9627,31.79,0.0,0.0,1.98,4.4357,7.705,15.33,4.183,10.43,0.4499999999999993,1.0,1.0,3.0
0.47,26.62,4.36,19.64,4.5,30.7,3.37,38.65,2.86,14.92,0.84,30.68,0.58,23.29,2.9,45.25,15.87,31.86,0.46,20.18,3.85,24.13,1.0,-1.0,2.0,2.0,2.0,15.87,4.36,8.0,3.0,4.0,7.0,3.6418,4.1502,3.0433,2.86,12.2282,30.33,1.7825,10.52,2.4125,5.0281,5.872,12.22,5.755,10.115,11.509999999999998,0.0,1.0,2.0
12.19,21.45,0.76,27.92,5.3,20.03,0.9,32.31,12.0,35.45,4.45,27.98,3.82,34.74,9.88,15.56,0.86,35.19,0.84,23.64,7.79,41.13,0.0,1.0,4.0,2.0,3.0,12.19,12.0,9.0,2.0,4.0,6.0,5.3445,4.2854,7.6567,5.3,6.8455,25.57,1.6575,11.55,2.4925,2.6142,9.432,14.0,0.095,12.095,0.1899999999999995,1.0,1.0,4.0
1.54,9.94,7.55,33.46,0.98,31.95,2.32,18.03,3.68,37.51,1.1,24.45,18.49,24.4,1.19,28.64,1.12,35.23,5.46,28.48,4.76,23.92,0.0,-1.0,2.0,1.0,3.0,18.49,7.55,9.0,2.0,4.0,6.0,4.3809,4.9209,2.5133,1.54,14.1091,27.57,0.35,4.56,5.11,6.2395,6.716,9.06,5.47,13.02,10.939999999999998,0.0,1.0,2.0
1.17,32.88,0.57,27.08,4.63,26.89,0.23,24.78,0.34,29.94,0.18,20.75,2.83,22.24,0.16,22.97,2.15,36.69,1.23,22.02,1.76,42.87,0.0,0.0,1.0,3.0,0.0,1.17,0.18,9.0,2.0,7.0,9.0,1.3864,1.33,2.2467,1.76,1.0109,22.12,1.7,4.87,2.93,0.899,1.618,12.13,0.495,0.675,0.99,0.0,0.0,5.0
1.03,32.51,0.73,36.05,0.69,25.1,0.38,17.63,0.71,26.33,0.24,43.06,0.45,27.94,0.67,30.31,0.6,33.85,0.8,22.82,3.47,31.55,1.0,-1.0,2.0,4.0,0.0,0.73,-1.0,9.0,2.0,10.0,9.0,0.8882,0.8416,0.31,0.24,0.4073,25.43,1.435,2.3,2.035,0.2061,0.45,0.0,0.0,0.73,1.73,0.0,0.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.72,28.26,12.33,21.73,0.33,28.5,0.31,34.98,12.42,33.97,0.4,24.25,6.15,39.62,0.55,32.63,4.04,33.01,3.57,20.64,6.11,10.25,0.0,0.0,1.0,2.0,3.0,12.42,12.33,10.0,1.0,4.0,7.0,4.63,4.2389,5.2767,3.57,7.79,29.37,0.34,4.75,4.38,3.601,8.116,12.24,0.045,12.375,0.0899999999999998,1.0,1.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.94,29.21,15.82,27.72,5.53,32.24,4.39,23.94,0.46,28.63,0.81,32.12,4.96,36.42,4.28,39.78,8.91,18.59,0.67,23.98,0.68,36.63,2.0,-2.0,2.0,2.0,1.0,15.82,4.96,9.0,2.0,4.0,7.0,4.6773,4.3481,6.595,4.28,11.1427,21.19,2.1654,8.26,3.7133,4.4171,7.672,12.48,5.259,8.39,10.86,0.0,1.0,2.0
0.65,21.81,5.09,21.08,0.17,24.88,13.24,17.82,15.85,34.76,3.94,37.06,3.78,30.23,4.73,25.13,0.28,29.71,3.22,14.78,0.58,18.54,1.0,1.0,4.0,2.0,2.0,15.85,13.24,9.0,2.0,4.0,7.0,4.6845,4.995,3.58,3.22,11.1655,22.28,1.9029,9.15,3.47,5.5654,9.0625,16.94,1.305,14.545,2.6099999999999994,1.0,1.0,1.0
0.86,35.34,1.23,20.09,4.18,26.25,11.03,35.39,3.07,17.06,12.74,20.8,1.07,28.05,0.81,23.21,1.02,30.95,4.89,32.18,1.71,43.29,1.0,-1.0,2.0,2.0,3.0,12.74,11.03,9.0,2.0,5.0,7.0,3.8736,4.0197,2.0033,1.23,8.8664,26.23,0.355,5.93,4.535,4.9084,5.956,14.59,0.855,11.885,1.7100000000000009,1.0,0.0,5.0
0.08,29.75,14.03,27.48,1.85,24.94,7.8,12.96,0.11,26.92,4.52,20.58,3.78,17.17,0.33,22.37,8.66,35.09,4.37,26.87,0.56,18.91,0.0,1.0,2.0,1.0,3.0,14.03,3.78,9.0,2.0,4.0,8.0,4.19,4.2345,8.23,7.8,9.84,22.13,1.2248,6.29,3.58,3.6523,8.5675,10.31,5.125,8.905,10.25,0.0,1.0,2.0
4.19,21.54,1.27,34.06,2.89,29.05,0.79,30.14,2.08,9.49,1.09,22.63,4.21,15.13,1.29,17.72,13.9,24.63,3.4,24.6,1.31,26.01,0.0,2.0,3.0,2.0,3.0,13.9,2.89,9.0,2.0,5.0,8.0,3.3109,3.5541,2.52,1.27,10.5891,24.57,0.395,3.06,3.795,4.6182,4.87,4.42,5.505,8.395,11.01,0.0,0.0,0.0
15.02,29.77,1.02,21.59,7.76,35.13,1.02,25.98,0.52,17.86,1.95,27.93,9.11,42.71,3.76,16.71,6.48,6.5,13.97,16.41,0.43,29.08,3.0,-1.0,3.0,1.0,3.0,15.02,13.97,8.0,3.0,4.0,6.0,5.5491,5.1143,7.795,6.48,9.4709,36.21,0.905,11.22,2.855,3.4078,10.468,18.72,3.2037,12.25,1.049999999999999,1.0,0.0,5.0
0.03,17.62,0.27,29.34,0.1,26.77,7.9,19.43,17.33,33.35,12.37,45.68,7.1,34.5,0.31,21.25,10.26,26.36,15.46,19.45,6.35,8.7,0.0,1.0,4.0,2.0,3.0,17.33,15.46,8.0,3.0,4.0,4.0,7.0436,6.0693,8.6067,6.35,10.2864,36.98,4.7669,11.72,3.52,4.2473,11.085,13.92,4.0767,13.5633,1.8699999999999972,1.0,1.0,4.0
5.12,27.5,0.22,20.55,7.09,8.46,0.52,17.75,0.55,26.65,4.45,37.99,0.51,23.91,0.04,28.77,6.2,14.8,14.64,29.03,6.35,44.63,3.0,-1.0,1.0,2.0,1.0,14.64,6.2,8.0,3.0,5.0,5.0,4.1536,4.2691,5.9633,4.45,10.4864,36.17,2.54,1.27,2.58,3.5542,7.746,14.23,4.22,10.42,8.440000000000001,0.0,1.0,2.0
13.07,19.74,6.5,36.7,8.3,14.95,0.31,26.38,0.43,29.95,0.28,22.86,3.39,25.24,0.54,32.2,2.7,32.33,2.82,22.96,12.76,32.03,0.0,-1.0,1.0,3.0,3.0,13.07,12.76,10.0,1.0,4.0,7.0,4.6455,4.62,5.8733,2.82,8.4245,21.75,0.345,7.09,3.045,3.877,8.69,12.29,0.155,12.915,0.3100000000000005,1.0,1.0,4.0
2.18,15.45,0.85,27.4,4.96,28.63,0.68,35.48,1.07,17.09,1.68,38.44,15.27,29.45,7.3,23.53,0.74,30.15,0.73,23.06,4.53,32.59,1.0,2.0,4.0,3.0,2.0,15.27,7.3,9.0,2.0,5.0,7.0,3.6355,4.2339,1.6433,1.07,11.6345,22.99,2.0258,12.42,2.725,5.3653,5.5,5.92,3.985,11.285,7.97,0.0,0.0,0.0
8.06,39.15,2.35,23.34,11.76,28.92,4.0,31.11,0.4,27.64,2.69,34.52,7.5,20.7,3.2,27.95,0.52,34.78,0.64,31.45,0.33,24.85,0.0,3.0,2.0,1.0,3.0,11.76,2.69,11.0,0.0,4.0,8.0,3.7682,3.6089,7.78,7.5,7.9918,18.45,0.4,3.16,3.6,3.545,6.472,11.18,4.358,5.6,9.07,0.0,1.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.53,34.41,11.25,19.76,4.57,29.31,10.18,35.43,4.58,31.93,0.48,32.32,6.79,42.18,7.45,12.14,0.62,24.69,0.7,29.38,3.14,20.44,0.0,1.0,4.0,1.0,3.0,11.25,10.18,8.0,3.0,4.0,7.0,4.5718,3.7537,5.7933,3.14,6.6782,30.04,1.8644,7.24,3.2567,2.8432,7.762,15.67,0.535,10.715,1.0700000000000005,1.0,1.0,4.0
0.68,30.81,1.25,35.75,0.19,27.17,0.71,39.13,7.23,15.95,16.19,24.31,8.52,36.56,7.22,9.74,5.16,24.18,0.59,23.88,0.93,34.46,3.0,0.0,1.0,1.0,3.0,16.19,8.52,9.0,2.0,6.0,6.0,4.4245,4.8069,5.0533,0.71,11.7655,29.39,1.8493,11.87,1.9825,4.9333,7.974,12.25,3.835,12.355,7.670000000000002,0.0,1.0,2.0
0.86,27.78,0.87,25.12,4.02,28.28,0.99,22.77,10.15,24.46,6.53,34.29,0.62,38.1,8.13,19.01,0.62,31.16,0.61,34.01,2.41,34.25,0.0,-1.0,1.0,1.0,3.0,10.15,6.53,10.0,1.0,6.0,8.0,3.2555,3.3135,3.2467,0.62,6.8945,19.09,0.805,5.97,3.215,3.8346,5.284,9.83,1.81,8.34,3.62,0.0,0.0,0.0
13.04,21.8,4.69,26.63,8.26,9.38,0.17,42.2,0.24,36.28,5.05,31.54,0.01,24.35,0.18,30.94,0.29,27.33,4.18,20.37,7.16,36.27,0.0,1.0,4.0,2.0,3.0,13.04,7.16,9.0,2.0,5.0,6.0,3.9336,4.0955,4.2033,0.17,9.1064,32.82,0.18,4.91,4.87,4.2834,6.562,14.47,2.94,10.1,5.879999999999999,0.0,1.0,2.0
3.59,32.32,13.05,31.36,0.3,34.39,0.38,30.58,7.75,11.88,3.92,26.58,2.1,42.0,2.1,36.47,8.47,20.29,0.16,23.47,0.28,27.6,0.0,1.0,2.0,3.0,3.0,13.05,8.47,9.0,2.0,4.0,7.0,3.8273,4.0271,4.925,2.1,9.2227,30.12,1.7671,10.92,1.9925,4.1684,6.694,16.18,4.4902,7.8733,4.58,0.0,1.0,1.0
