defender1_x,defender1_y,defender2_x,defender2_y,defender3_x,defender3_y,defender4_x,defender4_y,defender5_x,defender5_y,defender6_x,defender6_y,defender7_x,defender7_y,defender8_x,defender8_y,defender9_x,defender9_y,defender10_x,defender10_y,defender11_x,defender11_y,receiver_alignment,offensive_formation,possessionTeamScoreDiff,quarter,down,yards_to_go,deepest_safety_depth,next_deepest_safety_depth,middle_field_count,outside_field_count,players_near_los,players_in_box,avg_defender_depth,std_defender_depth,avg_cb_depth,min_cb_depth,max_cb_depth,avg_defender_to_deepest_safety_depth,defender_lateral_spread,std_lb_depth,lb_lateral_spread,avg_lb_depth,min_lb_depth,max_lb_depth,std_db_depth,avg_db_depth,safety_lateral_spread,std_safety_depth,avg_safety_depth,safety_depth_diff,mof_open,man_zone,target_y
5.01,31.2,10.99,33.48,0.56,25.66,4.05,23.67,6.72,38.54,9.59,21.42,0.94,32.31,0.8,28.71,0.64,22.46,1.11,35.54,0.78,17.76,1.0,0.0,-1.0,2.0,2.0,3.0,10.99,9.59,10.0,1.0,6.0,7.0,3.7445,3.6836,3.75,0.78,6.72,7.2455,20.78,1.9035,9.85,2.66,0.64,5.01,4.227,5.838,14.12,4.3651,7.23,1.4,0.0,1.0,4.0
0.65,36.3,6.32,22.74,0.64,30.92,2.83,32.82,3.91,28.14,1.17,17.75,0.36,27.09,1.04,43.31,0.45,23.71,17.34,33.68,0.77,10.56,1.0,0.0,0.0,1.0,1.0,3.0,17.34,6.32,8.0,3.0,7.0,6.0,3.2255,4.8023,0.9933,0.77,1.17,14.1145,32.75,1.3559,8.16,2.4633,0.65,3.91,6.3517,5.328,10.94,5.51,11.83,11.02,0.0,0.0,0.0
0.84,30.52,0.88,27.55,4.92,27.91,0.75,32.94,6.46,9.9,14.35,32.44,1.05,35.95,11.45,19.25,1.83,21.27,1.43,44.24,4.42,32.85,0.0,0.0,-1.0,2.0,1.0,3.0,14.35,11.45,8.0,3.0,5.0,7.0,4.3982,4.4544,3.945,1.43,6.46,9.9518,34.34,1.6479,14.68,3.055,1.05,4.92,4.9256,8.4225,13.19,1.45,12.9,2.9,1.0,0.0,0.0
11.48,19.9,0.51,24.59,5.81,34.82,6.78,39.04,0.5,30.75,4.77,27.32,0.46,21.57,16.52,33.06,0.39,18.43,7.63,12.76,0.86,26.84,1.0,0.0,-1.0,4.0,2.0,2.0,16.52,11.48,8.0,3.0,5.0,6.0,5.0645,5.0889,6.74,5.81,7.63,11.4555,26.28,2.0393,12.32,1.8867,0.39,4.77,3.9398,9.644,13.16,2.52,14.0,5.04,1.0,1.0,3.0
1.0,31.46,10.15,21.52,5.76,35.44,0.73,34.89,1.11,27.67,0.77,24.4,19.8,30.5,3.71,45.56,6.2,18.55,5.92,27.73,9.32,12.1,3.0,2.0,-2.0,4.0,2.0,3.0,19.8,10.15,8.0,3.0,4.0,4.0,5.8609,5.4594,6.41,3.71,9.32,13.9391,33.46,0.08,7.71,5.84,5.76,5.92,5.4844,9.836,8.98,4.825,14.975,9.65,1.0,1.0,1.0
4.86,27.55,3.56,36.13,0.67,27.02,0.79,30.79,5.39,23.84,4.2,19.76,0.7,35.3,3.86,32.15,1.22,21.78,1.22,42.61,0.49,23.34,1.0,0.0,-1.0,2.0,3.0,1.0,5.39,3.56,10.0,1.0,6.0,9.0,2.4509,1.8238,2.2133,1.22,4.2,2.9391,22.85,1.8695,8.81,3.07,0.49,4.86,1.6573,3.118,12.29,0.915,4.475,1.83,0.0,2.0,5.0
16.06,22.87,0.88,31.67,6.74,19.56,4.49,27.19,10.42,35.95,4.59,30.95,8.83,41.41,0.76,24.75,0.77,36.42,8.69,11.4,0.87,28.67,0.0,1.0,0.0,1.0,2.0,3.0,16.06,10.42,8.0,3.0,4.0,6.0,5.7364,4.7422,8.0867,6.74,8.83,10.3236,30.01,1.8878,11.67,2.6525,0.76,4.59,3.1781,10.148,13.08,2.82,13.24,5.64,1.0,1.0,2.0
0.92,32.42,0.68,23.72,4.06,36.67,1.17,29.7,7.53,40.47,15.4,35.25,6.87,23.41,5.49,30.06,1.28,27.04,1.1,35.87,7.81,17.85,2.0,0.0,1.0,2.0,2.0,2.0,15.4,7.81,9.0,2.0,5.0,6.0,4.7555,4.3217,5.795,4.06,7.53,10.6445,22.62,2.1752,12.15,2.4233,0.68,5.49,3.7752,8.334,17.4,3.8189,10.0267,7.59,0.0,1.0,2.0
0.34,20.61,3.17,29.38,2.25,21.83,2.69,37.18,0.39,15.5,0.66,24.49,1.16,44.23,16.18,27.7,0.26,27.71,0.49,32.19,3.31,26.12,0.0,1.0,1.0,4.0,1.0,3.0,16.18,2.69,8.0,3.0,6.0,7.0,2.8091,4.3761,0.775,0.39,1.16,13.3709,28.73,0.07,3.26,3.24,3.17,3.31,5.8788,4.534,15.35,6.4655,7.04,13.49,0.0,0.0,0.0
9.45,39.6,9.5,22.01,7.72,17.47,0.66,24.21,17.93,27.32,1.03,29.88,0.99,35.3,1.26,37.53,1.77,32.97,1.05,27.4,6.95,8.65,1.0,0.0,0.0,1.0,3.0,3.0,17.93,9.45,9.0,2.0,5.0,6.0,5.3009,5.2927,6.3575,1.26,9.5,12.6291,30.95,0.36,5.57,1.41,1.05,1.77,4.928,8.8017,12.28,4.24,13.69,8.48,0.0,1.0,1.0
7.17,43.73,13.51,30.97,0.65,28.78,0.62,35.69,0.77,24.15,10.39,14.0,0.51,26.54,9.09,21.99,8.4,32.42,7.38,7.99,18.91,22.99,1.0,0.0,0.0,1.0,3.0,3.0,18.91,13.51,8.0,3.0,4.0,4.0,7.0364,5.7538,8.3133,7.17,10.39,11.8736,35.74,0.345,10.43,8.745,8.4,9.09,4.3795,11.472,7.98,2.7,16.21,5.4,1.0,1.0,1.0
7.17,43.62,7.87,34.84,0.39,25.41,2.53,14.5,3.74,23.15,0.59,29.33,3.55,27.18,3.31,19.83,0.35,21.54,0.44,18.6,13.32,21.65,0.0,1.0,1.0,4.0,1.0,3.0,13.32,7.87,9.0,2.0,4.0,8.0,3.9327,3.8777,4.85,2.53,7.17,9.3873,29.12,0.1759,7.35,3.5333,3.31,3.74,3.8282,7.7225,13.19,2.725,10.595,5.45,0.0,1.0,2.0
15.21,33.03,0.16,23.82,0.24,17.65,1.06,33.92,0.33,42.87,0.17,27.2,0.18,31.84,0.93,11.2,14.19,18.4,0.27,21.27,0.4,28.35,3.0,2.0,1.0,3.0,3.0,3.0,15.21,14.19,8.0,3.0,9.0,6.0,3.0127,5.5213,0.7733,0.33,1.06,12.1973,31.67,0.083,14.19,0.2367,0.16,0.4,6.8347,6.344,14.63,0.51,14.7,1.02,1.0,0.0,5.0
0.65,28.85,0.35,18.42,4.67,19.64,12.67,32.61,1.59,10.2,5.51,36.14,0.52,16.92,4.75,27.67,0.74,23.52,11.14,15.54,3.77,42.93,1.0,0.0,-2.0,4.0,1.0,3.0,12.67,11.14,8.0,3.0,4.0,6.0,4.2145,4.0685,3.6233,1.59,5.51,8.4555,32.73,2.05,1.18,2.7,0.65,4.75,3.9889,6.5583,17.07,3.4673,9.4933,1.53,1.0,1.0,4.0
3.35,20.31,0.4,23.6,0.15,31.44,1.05,43.42,0.13,20.89,0.34,17.76,18.45,31.48,14.27,18.35,2.29,36.16,0.0,29.64,4.28,12.92,1.0,0.0,1.0,2.0,2.0,0.0,18.45,14.27,8.0,3.0,6.0,6.0,4.0645,6.019,1.1633,0.15,2.29,14.3855,30.5,0.17,11.88,0.17,0.0,0.34,6.605,6.2629,18.56,6.4526,10.0875,4.18,1.0,0.0,5.0
0.52,29.22,0.86,22.9,0.71,43.81,2.88,20.54,0.37,31.7,0.72,25.75,3.95,38.05,0.93,36.26,4.23,25.96,3.73,29.97,0.79,33.97,0.0,0.0,1.0,1.0,2.0,1.0,3.95,0.93,10.0,1.0,7.0,10.0,1.79,1.4807,2.6067,0.71,4.23,2.2109,23.27,1.274,11.07,1.525,0.72,3.73,1.4765,2.54,1.79,1.51,2.44,3.02,0.0,2.0,5.0
4.31,22.94,0.08,26.12,11.15,16.69,0.59,42.27,0.12,18.43,3.97,18.67,0.12,22.38,6.61,11.19,0.13,29.32,10.47,29.61,3.74,26.75,0.0,0.0,0.0,4.0,2.0,3.0,11.15,10.47,9.0,2.0,5.0,7.0,3.7536,3.9471,3.6,0.59,6.61,7.3964,31.08,2.0111,10.89,2.1325,0.12,4.31,3.9985,6.512,12.92,3.3444,8.4533,0.68,1.0,1.0,4.0
6.94,14.22,9.35,18.5,3.65,34.09,7.73,43.94,0.52,17.6,0.74,25.09,12.13,33.67,1.03,28.85,4.76,25.03,3.82,20.0,0.95,21.48,0.0,0.0,1.0,4.0,2.0,2.0,12.13,9.35,9.0,2.0,4.0,6.0,4.6927,3.7367,6.1067,3.65,7.73,7.4373,29.72,0.47,5.03,4.29,3.82,4.76,2.7925,7.96,15.17,1.39,10.74,2.78,0.0,1.0,4.0
0.33,31.44,0.82,25.68,13.22,29.0,0.89,22.32,4.53,27.94,4.09,24.81,0.97,28.85,3.24,33.87,1.54,17.01,3.01,31.17,8.15,19.52,1.0,0.0,-1.0,3.0,3.0,1.0,13.22,8.15,11.0,0.0,4.0,9.0,3.7082,3.7127,2.5967,1.54,3.24,9.5118,16.86,1.8848,6.63,2.9833,0.33,4.53,4.3141,5.832,9.48,2.535,10.685,5.07,0.0,1.0,2.0
6.88,44.46,0.51,23.55,11.87,18.59,4.25,24.07,0.97,29.75,7.25,35.83,0.82,17.32,12.75,32.59,4.59,12.77,0.88,26.51,0.67,21.36,0.0,0.0,3.0,3.0,2.0,2.0,12.75,11.87,8.0,3.0,5.0,6.0,4.6764,4.3173,6.24,4.59,7.25,8.0736,31.69,1.489,12.43,1.6775,0.67,4.25,3.1226,8.668,14.0,0.44,12.31,0.88,1.0,1.0,1.0
0.27,35.17,8.05,42.34,12.94,28.03,4.03,28.89,0.71,27.18,3.14,36.33,8.39,11.41,0.37,24.14,0.39,32.56,0.28,30.57,6.42,18.47,0.0,0.0,-2.0,4.0,1.0,3.0,12.94,3.14,8.0,3.0,5.0,7.0,4.09,4.1219,7.62,6.42,8.39,8.85,30.93,1.83,4.75,2.2,0.37,4.03,3.1765,7.788,8.3,4.9,8.04,9.8,0.0,1.0,2.0
15.72,32.73,9.64,18.16,0.69,17.37,0.64,20.68,6.55,22.13,0.59,24.52,7.17,13.57,6.06,28.36,0.77,29.83,3.29,36.64,8.58,39.09,1.0,0.0,1.0,4.0,1.0,3.0,15.72,9.64,8.0,3.0,4.0,4.0,5.4273,4.6057,6.3467,3.29,8.58,10.2927,25.52,2.5128,12.46,2.5067,0.69,6.06,3.7892,8.4917,14.57,3.8094,10.6367,6.08,0.0,1.0,2.0
0.44,24.37,0.32,19.64,0.15,27.11,17.16,25.28,0.14,36.82,6.48,33.43,0.12,35.08,0.24,32.33,1.04,43.15,0.3,22.69,1.59,13.69,3.0,2.0,-4.0,4.0,3.0,3.0,17.16,-1.0,8.0,3.0,8.0,6.0,2.5436,4.9488,2.3575,0.32,6.48,14.6164,29.46,0.066,14.13,0.2267,0.14,0.3,6.305,5.318,0.0,0.0,17.16,18.16,0.0,0.0,5.0
0.01,21.04,7.1,13.0,6.14,42.64,0.46,24.92,0.26,18.06,3.19,22.87,0.22,35.89,0.08,29.66,12.56,27.54,3.42,17.58,3.88,26.5,2.0,0.0,-3.0,3.0,2.0,2.0,12.56,3.42,8.0,3.0,5.0,7.0,3.3927,3.772,4.4867,0.22,7.1,9.1673,29.64,1.7013,11.6,1.8525,0.08,3.88,4.1052,5.888,9.96,4.57,7.99,9.14,0.0,1.0,2.0
0.67,26.41,0.36,22.78,2.4,43.62,2.8,28.0,10.87,18.55,15.48,33.91,0.97,12.35,4.47,21.88,0.48,17.81,1.11,30.28,3.1,33.94,1.0,0.0,1.0,3.0,3.0,3.0,15.48,10.87,9.0,2.0,5.0,7.0,3.8827,4.6527,2.0567,0.97,2.8,11.5973,31.27,1.7514,12.47,2.02,0.48,4.47,5.3303,5.9367,15.39,5.1087,9.8167,4.61,1.0,1.0,1.0
10.07,24.56,0.81,30.08,1.16,27.36,3.33,38.12,11.02,18.7,17.59,35.04,11.65,33.33,1.01,20.42,16.88,17.54,6.14,13.24,0.47,18.24,3.0,2.0,-1.0,2.0,3.0,3.0,17.59,16.88,8.0,3.0,4.0,4.0,7.2845,6.1882,7.04,3.33,11.65,10.3055,24.88,4.3719,9.12,3.9,0.47,10.07,5.1771,11.1017,17.5,2.9441,15.1633,0.71,1.0,1.0,1.0
6.67,44.67,13.46,16.66,4.46,22.21,3.73,33.64,0.61,30.21,0.82,18.7,4.88,17.21,1.34,23.82,7.12,13.32,0.94,21.13,11.55,34.58,0.0,0.0,-1.0,1.0,3.0,2.0,13.46,11.55,8.0,3.0,4.0,7.0,5.0527,4.159,6.2233,4.88,7.12,8.4073,31.35,1.684,12.51,2.435,0.61,4.46,3.2244,8.736,17.92,0.955,12.505,1.91,1.0,1.0,3.0
7.31,43.97,1.02,22.57,0.92,26.26,1.03,31.39,7.4,35.42,0.75,27.92,3.96,8.75,1.24,24.03,3.27,20.92,20.7,25.39,1.33,19.48,0.0,0.0,-1.0,4.0,2.0,1.0,20.7,3.27,8.0,3.0,6.0,7.0,4.4482,5.6587,6.2233,3.96,7.4,16.2518,35.22,0.1629,11.91,1.13,0.92,1.33,6.3155,8.528,4.47,8.715,11.985,17.43,0.0,1.0,1.0
0.97,16.93,5.04,18.03,4.33,28.29,0.76,25.02,5.15,13.39,0.79,21.67,7.66,36.51,0.21,29.54,4.4,32.18,16.65,28.52,5.69,22.43,1.0,0.0,0.0,1.0,3.0,1.0,16.65,5.04,9.0,2.0,4.0,6.0,4.6955,4.4515,5.7367,4.4,7.66,11.9545,23.12,0.68,5.86,5.01,4.33,5.69,4.5725,7.78,10.49,5.805,10.845,11.61,0.0,1.0,2.0
0.43,29.11,3.42,34.61,7.08,15.52,0.44,23.73,0.51,20.5,0.68,32.5,0.45,30.85,7.77,21.58,12.73,29.12,4.65,26.34,0.65,26.26,0.0,1.0,-1.0,1.0,1.0,3.0,12.73,7.77,10.0,1.0,6.0,8.0,3.5282,3.9389,5.25,3.42,7.08,9.2018,19.09,1.7788,12.0,1.5725,0.45,4.65,3.3166,7.75,7.54,2.48,10.25,4.96,0.0,1.0,4.0
0.36,29.31,0.78,19.13,10.91,33.2,10.08,18.12,4.54,22.11,3.95,32.15,0.54,21.45,3.58,24.93,5.22,14.22,0.47,24.45,6.64,42.42,0.0,0.0,0.0,1.0,1.0,3.0,10.91,10.08,10.0,1.0,4.0,7.0,4.2791,3.5782,5.93,5.22,6.64,6.6309,28.2,1.5951,5.8,2.9667,0.78,4.54,2.7102,7.36,15.08,3.1039,8.3133,0.83,1.0,1.0,2.0
0.95,22.15,0.42,29.11,4.01,21.77,15.54,30.67,0.6,16.63,0.66,34.49,1.18,41.98,0.49,24.97,10.85,18.68,1.01,19.6,4.28,25.31,0.0,0.0,-1.0,4.0,2.0,2.0,15.54,10.85,9.0,2.0,7.0,7.0,3.6355,4.7935,0.92,0.66,1.18,11.9045,25.35,1.6748,8.68,2.9633,0.6,4.28,6.3602,7.0575,11.99,2.345,13.195,4.69,1.0,1.0,1.0
1.97,35.42,0.71,18.66,4.57,32.21,4.07,24.51,5.25,18.49,0.82,25.42,3.96,21.03,2.17,13.66,0.68,22.7,1.01,28.56,2.27,30.5,1.0,0.0,1.0,4.0,1.0,1.0,5.25,4.57,9.0,2.0,4.0,8.0,2.4982,1.6081,2.1367,1.97,2.27,2.7518,21.76,1.4173,7.53,3.0133,1.01,4.07,1.379,3.246,13.72,0.34,4.91,0.68,0.0,2.0,5.0
14.19,26.39,0.49,26.2,5.25,20.83,0.65,29.61,0.72,22.56,4.76,25.87,6.39,10.63,4.89,30.03,0.39,18.14,4.61,36.01,1.29,43.98,1.0,0.0,2.0,3.0,2.0,3.0,14.19,5.25,8.0,3.0,5.0,6.0,3.9664,3.9024,4.0967,1.29,6.39,10.2236,33.35,2.155,11.89,2.6725,0.39,4.89,4.2734,6.346,5.56,4.47,9.72,8.94,0.0,1.0,2.0
4.21,31.19,0.55,32.37,6.2,41.63,5.99,18.83,0.9,36.25,0.8,26.23,12.33,22.13,8.55,10.95,0.85,29.71,0.46,23.76,9.09,35.02,0.0,0.0,-1.0,1.0,2.0,1.0,12.33,9.09,8.0,3.0,5.0,6.0,4.5391,3.9983,6.9133,5.99,8.55,7.7909,30.68,1.875,7.43,2.335,0.46,4.21,2.3059,8.432,12.89,1.62,10.71,3.24,0.0,1.0,2.0
12.02,21.54,4.52,45.79,0.48,32.41,0.56,29.06,0.64,35.73,3.15,27.08,9.8,36.19,1.12,23.19,3.02,31.47,2.98,20.01,3.71,23.41,1.0,0.0,-1.0,4.0,1.0,3.0,12.02,9.8,10.0,1.0,4.0,8.0,3.8182,3.6242,3.7367,2.98,4.52,8.2018,25.78,0.065,4.39,3.085,3.02,3.15,3.6166,6.606,14.65,1.11,10.91,2.22,0.0,1.0,4.0
0.75,17.1,0.63,21.52,0.74,14.6,10.52,29.69,1.28,23.71,12.18,18.56,4.16,20.06,5.53,23.97,0.55,29.94,7.62,36.55,0.74,26.82,0.0,4.0,1.0,1.0,2.0,1.0,12.18,10.52,10.0,1.0,6.0,7.0,4.0636,4.1267,4.18,0.74,7.62,8.1164,21.95,2.1539,12.84,2.7475,0.55,5.53,4.3719,7.765,11.13,0.83,11.35,1.66,1.0,1.0,3.0
0.64,27.44,4.88,28.85,0.77,24.37,8.3,19.04,7.87,44.84,0.51,29.91,11.28,22.61,12.52,32.8,2.37,35.91,0.9,21.82,0.53,34.44,1.0,4.0,0.0,1.0,2.0,3.0,12.52,11.28,9.0,2.0,5.0,7.0,4.5973,4.4119,6.18,2.37,8.3,7.9227,25.8,1.9692,12.62,2.1033,0.53,4.88,3.5185,8.468,10.19,0.62,11.9,1.24,1.0,0.0,5.0
13.7,34.58,3.39,8.2,0.34,21.28,0.54,26.66,4.5,31.91,0.61,18.95,6.11,18.81,0.43,29.31,1.27,23.22,1.59,43.89,10.98,21.73,0.0,0.0,-1.0,2.0,1.0,3.0,13.7,10.98,8.0,3.0,5.0,6.0,3.9509,4.3768,3.16,1.59,4.5,9.7491,35.69,0.0,0.0,1.27,1.27,1.27,4.2734,6.7117,15.77,3.1398,10.2633,2.72,1.0,0.0,5.0
4.21,24.56,3.34,8.47,6.08,32.63,2.13,17.66,0.7,35.07,0.68,24.72,10.93,33.78,6.39,44.68,15.93,18.46,0.51,26.98,0.61,30.83,1.0,0.0,-1.0,2.0,2.0,3.0,15.93,10.93,7.0,4.0,4.0,5.0,4.6827,4.7177,3.9533,2.13,6.39,11.2473,36.21,0.935,8.07,5.145,4.21,6.08,5.0972,7.744,15.32,2.5,13.43,5.0,1.0,1.0,3.0
0.5,30.23,3.7,15.06,0.57,17.19,0.88,21.76,8.75,12.97,13.44,17.9,1.0,24.57,15.94,29.62,5.07,26.42,5.17,23.73,6.82,37.02,0.0,0.0,-2.0,4.0,1.0,3.0,15.94,13.44,9.0,2.0,4.0,5.0,5.6218,5.0327,6.4233,3.7,8.75,10.3182,24.05,0.05,2.69,5.12,5.07,5.17,4.4298,9.73,11.72,1.25,14.69,2.5,1.0,1.0,3.0
3.9,24.8,1.03,28.63,0.97,25.55,2.09,45.08,7.31,36.55,8.12,18.09,2.99,18.43,1.55,22.73,0.91,18.98,1.97,10.0,2.47,35.84,0.0,0.0,1.0,4.0,1.0,1.0,8.12,7.31,7.0,4.0,3.0,6.0,3.0282,2.3786,2.28,2.09,2.47,5.0918,35.08,1.2793,10.2,2.2075,0.91,3.9,2.7303,4.392,26.55,2.7283,5.8,0.81,0.0,2.0,5.0
2.1,28.44,7.05,34.89,7.57,20.43,0.73,29.93,1.86,25.67,0.29,22.33,5.29,16.43,0.19,24.87,0.28,33.08,1.96,34.31,0.79,37.66,2.0,4.0,-2.0,4.0,3.0,2.0,7.57,7.05,9.0,2.0,5.0,7.0,2.5555,2.6324,3.04,0.79,5.29,5.0145,21.23,0.7787,10.75,1.052,0.28,2.1,2.7115,4.532,14.46,2.5309,5.5267,0.52,0.0,2.0,5.0
1.04,9.47,9.93,20.06,0.36,21.62,0.07,18.17,6.18,35.94,3.3,20.13,5.36,27.55,0.18,26.59,6.19,44.24,0.34,29.18,16.16,31.6,1.0,0.0,-2.0,4.0,1.0,3.0,16.16,9.93,8.0,3.0,5.0,5.0,4.4645,4.8429,4.47,1.04,6.19,11.6955,34.77,1.03,7.42,4.33,3.3,5.36,5.0058,7.9,11.54,3.115,13.045,6.23,0.0,1.0,2.0
1.59,43.7,9.41,16.5,0.92,26.69,0.73,29.83,0.75,18.26,1.8,34.68,0.65,20.56,4.56,25.59,5.66,21.56,3.77,11.54,14.57,31.11,0.0,0.0,0.0,1.0,3.0,1.0,14.57,9.41,8.0,3.0,4.0,5.0,4.0373,4.2288,2.3867,1.59,3.77,10.5327,32.16,0.55,4.03,5.11,4.56,5.66,5.0373,6.228,14.61,2.58,11.99,5.16,0.0,1.0,1.0
0.3,23.68,0.63,34.98,6.03,17.12,0.9,32.83,0.74,27.55,7.11,45.23,9.77,38.66,1.01,29.92,13.74,21.96,3.89,24.02,8.64,11.32,3.0,2.0,0.0,1.0,1.0,3.0,13.74,9.77,7.0,4.0,5.0,6.0,4.7964,4.377,7.26,6.03,8.64,8.9436,33.91,1.63,10.96,2.26,0.63,3.89,2.6671,9.058,16.7,1.985,11.755,3.97,0.0,1.0,4.0
4.35,29.36,9.82,31.41,0.89,23.18,0.58,13.85,3.74,20.66,8.05,8.37,13.08,22.02,0.92,29.18,0.6,18.85,0.94,25.95,9.54,42.53,0.0,0.0,-1.0,2.0,1.0,3.0,13.08,9.82,9.0,2.0,5.0,7.0,4.7736,4.3568,6.0567,0.58,9.54,8.3064,34.16,1.6605,10.51,2.4025,0.6,4.35,4.155,8.214,9.39,1.63,11.45,3.26,0.0,1.0,3.0
0.48,24.53,0.65,18.13,0.3,10.15,4.28,42.82,7.61,16.69,6.93,17.96,0.34,21.99,0.99,26.32,0.01,29.99,1.26,31.83,1.13,36.7,1.0,0.0,-1.0,4.0,2.0,2.0,7.61,6.93,8.0,3.0,8.0,6.0,2.18,2.6403,0.715,0.3,1.13,5.43,32.67,0.2613,11.86,0.3333,0.01,0.65,2.8251,3.2143,26.13,2.758,4.214,0.68,0.0,0.0,0.0
1.61,18.6,0.92,34.72,1.04,32.17,1.01,26.14,12.34,18.91,1.2,29.27,1.25,44.6,4.12,30.58,5.05,23.75,14.98,37.4,7.36,12.29,3.0,2.0,0.0,1.0,2.0,2.0,14.98,12.34,7.0,4.0,5.0,5.0,4.6255,4.734,4.305,1.25,7.36,10.3545,32.31,1.7689,10.97,3.3633,0.92,5.05,5.2361,8.9825,18.49,1.32,13.66,2.64,1.0,1.0,3.0
3.98,24.76,0.19,20.82,4.2,34.27,4.77,14.07,0.24,30.41,0.2,25.24,7.4,30.67,7.75,21.36,0.35,17.22,2.95,20.12,4.54,42.75,0.0,0.0,1.0,4.0,3.0,2.0,7.75,7.4,9.0,2.0,4.0,7.0,3.3245,2.6807,4.5033,4.2,4.77,4.4255,28.68,1.5274,7.54,2.4267,0.35,3.98,1.5197,5.732,9.31,0.175,7.575,0.35,0.0,2.0,5.0
10.98,23.86,0.49,33.73,5.1,16.89,7.84,38.02,0.73,25.09,8.95,32.15,4.23,30.14,0.89,29.22,4.56,27.48,6.94,14.52,0.72,21.12,0.0,0.0,1.0,4.0,1.0,3.0,10.98,8.95,9.0,2.0,4.0,6.0,4.6755,3.5241,6.6267,5.1,7.84,6.3045,23.5,1.9003,12.61,2.5,0.49,4.56,1.9665,7.962,8.29,1.015,9.965,2.03,0.0,1.0,4.0
1.24,29.16,0.78,31.95,0.83,23.34,12.59,22.96,1.22,16.85,0.92,25.72,12.07,32.62,4.9,30.66,4.95,26.71,0.75,35.25,7.19,38.59,1.0,1.0,1.0,2.0,1.0,3.0,12.59,12.07,10.0,1.0,6.0,7.0,4.3127,4.3226,4.205,1.22,7.19,8.2773,21.74,2.0678,11.91,2.8575,0.75,4.95,4.5818,8.2675,9.66,0.26,12.33,0.52,1.0,1.0,2.0
0.35,18.43,4.05,20.08,0.01,25.16,0.56,23.58,0.15,27.07,0.08,20.99,7.0,37.84,0.06,29.36,2.08,32.47,6.0,35.02,3.59,16.51,1.0,0.0,1.0,2.0,3.0,2.0,6.0,4.05,9.0,2.0,6.0,9.0,2.1755,2.4685,4.2233,2.08,7.0,4.0064,21.33,0.275,1.58,0.285,0.01,0.56,1.7537,4.544,14.94,0.975,5.025,1.95,0.0,1.0,2.0
5.06,23.49,0.9,20.85,4.6,19.26,9.03,16.56,1.3,18.21,0.92,28.8,5.91,10.95,1.13,25.54,10.55,32.45,4.47,31.3,3.88,43.06,0.0,0.0,4.0,2.0,1.0,3.0,10.55,9.03,9.0,2.0,4.0,6.0,4.3409,3.1176,4.7533,3.88,5.91,6.2091,32.11,1.8289,10.59,2.602,0.92,5.06,2.5991,6.768,15.89,0.76,9.79,1.52,0.0,2.0,5.0
4.41,25.07,0.37,17.75,10.58,28.97,0.34,21.59,7.56,36.08,5.25,21.8,9.06,16.7,3.54,30.33,6.67,14.29,0.71,27.14,0.45,29.64,0.0,0.0,-4.0,3.0,2.0,3.0,10.58,9.06,10.0,1.0,4.0,6.0,4.4491,3.5474,5.9233,3.54,7.56,6.1309,21.79,0.42,3.27,4.83,4.41,5.25,2.3788,7.482,12.27,0.76,9.82,1.52,0.0,1.0,4.0
14.8,21.69,8.08,26.05,10.01,42.98,9.99,15.5,0.96,24.41,6.41,35.23,0.8,32.77,0.95,26.99,2.96,21.6,14.06,36.89,0.64,34.8,3.0,2.0,1.0,3.0,3.0,3.0,14.8,14.06,9.0,2.0,4.0,5.0,6.3327,5.1663,7.6533,2.96,10.01,8.4673,27.48,0.835,9.18,7.245,6.41,8.08,4.2053,10.364,15.2,0.37,14.43,0.74,1.0,1.0,2.0
4.05,34.66,0.95,24.49,4.62,44.35,5.02,21.58,5.81,24.86,0.83,29.42,0.57,21.93,2.21,15.52,11.99,21.37,0.94,19.01,14.21,32.52,0.0,0.0,0.0,1.0,1.0,3.0,14.21,11.99,9.0,2.0,4.0,5.0,4.6545,4.3876,3.415,2.21,4.62,9.5555,28.83,1.849,15.65,3.955,0.94,5.81,4.9791,8.2575,11.15,1.11,13.1,2.22,1.0,1.0,3.0
0.58,28.48,5.52,26.16,0.11,34.43,8.76,11.69,3.14,20.82,2.53,38.93,14.27,29.92,7.64,42.78,0.65,30.81,1.14,24.93,5.06,31.83,0.0,0.0,2.0,3.0,1.0,3.0,14.27,2.53,9.0,2.0,4.0,6.0,4.4909,4.1702,8.2,7.64,8.76,9.7791,31.09,2.1178,13.61,2.994,0.11,5.52,4.1708,8.3,9.01,5.87,8.4,11.74,0.0,1.0,1.0
0.23,18.77,2.89,29.44,5.23,9.22,4.22,36.76,1.82,16.81,0.86,29.29,12.37,17.58,0.85,23.01,0.71,26.69,5.97,46.52,14.26,34.4,3.0,2.0,0.0,4.0,2.0,3.0,14.26,12.37,7.0,4.0,4.0,6.0,4.4918,4.5618,4.34,1.82,5.97,9.7682,37.3,0.665,7.32,3.555,2.89,4.22,4.6529,7.93,16.82,0.945,13.315,1.89,1.0,1.0,4.0
2.68,25.88,0.76,19.96,0.48,28.25,1.05,16.65,5.34,11.21,3.13,21.21,1.93,31.87,8.21,19.62,0.61,23.85,7.53,31.61,6.47,42.11,0.0,0.0,1.0,3.0,1.0,3.0,8.21,7.53,9.0,2.0,4.0,7.0,3.4718,2.7778,5.905,5.34,6.47,4.7382,30.9,0.495,10.66,2.58,1.93,3.13,2.5295,5.72,14.96,3.2269,5.5967,0.68,0.0,1.0,4.0
